date_value,country,total_cases,total_deaths,new_cases,new_deaths,id_pandemic
2020-07-18,Belize,40,2,0,0,1
2020-07-18,Benin,1602,31,0,0,1
2020-07-18,Bhutan,87,0,0,0,1
2020-07-18,Bolivia,58138,2106,2036,57,1
2020-07-18,Bosnia and Herzegovina,8161,246,253,1,1
2020-07-18,Botswana,522,1,0,0,1
2020-07-18,Brazil,2074860,78772,28532,921,1
2020-07-18,Brunei,141,3,0,0,1
2020-07-18,Bulgaria,8638,299,196,2,1
2020-07-18,Burkina Faso,1047,53,2,0,1
2020-07-18,Burma,340,6,1,0,1
2020-07-18,Burundi,310,1,0,0,1
2020-07-18,Cabo Verde,2014,21,75,2,1
2020-07-18,Cambodia,171,0,0,0,1
2020-07-18,Cameroon,16157,373,0,0,1
2020-07-18,Canada,111862,8891,316,8,1
2020-07-18,Central African Republic,4485,55,96,2,1
2020-07-18,Chad,889,75,2,0,1
2020-07-18,Chile,328846,8445,2407,98,1
2020-07-18,China,85418,4646,16,1,1
2020-07-18,Colombia,190700,6516,8560,228,1
2020-07-18,Comoros,328,7,0,0,1
2020-07-18,Congo (Brazzaville),2633,49,0,0,1
2020-07-18,Congo (Kinshasa),8324,193,75,0,1
2020-07-18,Costa Rica,10551,54,582,7,1
2020-07-18,Cote d'Ivoire,13912,91,216,4,1
2020-07-18,Croatia,4253,120,116,0,1
2020-07-18,Cuba,2445,87,1,0,1
2020-07-18,Cyprus,1037,19,4,0,1
2020-07-18,Czechia,13855,358,113,0,1
2020-07-18,Denmark,13361,611,0,0,1
2020-07-18,Djibouti,5003,56,0,0,1
2020-07-18,Dominica,18,0,0,0,1
2020-07-18,Dominican Republic,51519,971,1406,29,1
2020-07-18,Ecuador,73382,5282,938,32,1
2020-07-18,Egypt,87172,4251,698,63,1
2020-07-18,El Salvador,11508,324,301,15,1
2020-07-18,Equatorial Guinea,3071,51,0,0,1
2020-07-18,Eritrea,251,0,0,0,1
2020-07-18,Estonia,2021,69,1,0,1
2020-07-18,Eswatini,1729,21,110,0,1
2020-07-18,Ethiopia,9147,163,344,13,1
2020-07-18,Fiji,26,0,0,0,1
2020-07-18,Finland,7318,328,17,0,1
2020-07-18,France,211943,30155,0,0,1
2020-07-18,Gabon,6315,46,0,0,1
2020-07-18,Gambia,93,4,15,1,1
2020-07-18,Georgia,1018,15,8,0,1
2020-07-18,Germany,202426,9091,381,3,1
2020-07-18,Ghana,27060,145,488,1,1
2020-07-18,Greece,3983,194,19,0,1
2020-07-18,Greenland,13,0,0,0,1
2020-07-18,Grenada,23,0,0,0,1
2020-07-18,Guatemala,38042,1449,4233,6,1
2020-07-18,Guinea,6491,39,61,0,1
2020-07-18,Guinea-Bissau,1949,26,22,0,1
2020-07-18,Guyana,327,19,7,0,1
2020-07-18,Haiti,7053,146,78,0,1
2020-07-18,Holy See,12,0,0,0,1
2020-07-18,Honduras,32793,891,1048,34,1
2020-07-18,Hungary,4315,596,22,1,1
2020-07-18,Iceland,1838,10,2,0,1
2020-07-18,India,1077781,26816,38697,543,1
2020-07-18,Indonesia,84882,4016,1752,59,1
2020-07-18,Iran,271606,13979,2166,188,1
2020-07-18,Iraq,90220,3691,2049,75,1
2020-07-18,Ireland,25750,1753,20,1,1
2020-07-18,Israel,49365,401,1906,9,1
2020-07-18,Italy,244216,35042,249,14,1
2020-07-18,Jamaica,774,10,6,0,1
2020-07-18,Japan,24946,986,842,1,1
2020-07-18,Jordan,1214,11,5,1,1
2020-07-18,Kazakhstan,68703,375,0,0,1
2020-07-18,Kenya,12750,225,688,3,1
2020-07-18,Kosovo,5617,130,145,6,1
2020-07-18,Kuwait,58904,407,683,3,1
2020-07-18,Kyrgyzstan,24606,900,11505,727,1
2020-07-18,Laos,19,0,0,0,1
2020-07-18,Latvia,1189,31,4,0,1
2020-07-18,Lebanon,2775,40,75,0,1
2020-07-18,Lesotho,359,6,48,0,1
2020-07-18,Liberia,1088,70,3,1,1
2020-07-18,Libya,1791,48,87,1,1
2020-07-18,Liechtenstein,86,1,1,0,1
2020-07-18,Lithuania,1915,80,7,1,1
2020-07-18,Luxembourg,5483,111,74,0,1
2020-07-18,Madagascar,6849,55,382,1,1
2020-07-18,Malawi,2810,55,5,0,1
2020-07-18,Malaysia,8764,122,9,0,1
2020-07-18,Maldives,2930,15,17,0,1
2020-07-18,Mali,2472,121,5,0,1
2020-07-18,Malta,675,9,1,0,1
2020-07-18,Mauritania,5813,153,103,2,1
2020-07-18,Mauritius,343,10,0,0,1
2020-07-18,Mexico,338913,38888,7615,578,1
2020-07-18,Moldova,20794,680,300,5,1
2020-07-18,Monaco,109,4,0,0,1
2020-07-18,Mongolia,287,0,0,0,1
2020-07-18,Montenegro,2072,30,107,4,1
2020-07-18,Morocco,17015,269,289,5,1
2020-07-18,Mozambique,1435,10,33,1,1
2020-07-18,Namibia,1203,2,125,0,1
2020-07-18,Nepal,17502,40,57,0,1
2020-07-18,Netherlands,51799,6155,127,-2,1
2020-07-18,New Zealand,1553,22,3,0,1
2020-07-18,Nicaragua,3147,99,0,0,1
2020-07-18,Niger,1104,69,2,0,1
2020-07-18,Nigeria,36107,778,653,6,1
2020-07-18,North Macedonia,9026,414,240,8,1
2020-07-18,Norway,9028,255,3,0,1
2020-07-18,Oman,65504,308,1311,10,1
2020-07-18,Pakistan,263496,5568,1579,46,1
2020-07-18,Panama,52261,1071,853,33,1
2020-07-18,Papua New Guinea,16,0,1,0,1
2020-07-18,Paraguay,3629,29,172,1,1
2020-07-18,Peru,349500,12998,3963,199,1
2020-07-18,Philippines,65304,1773,2303,113,1
2020-07-18,Poland,39746,1618,339,6,1
2020-07-18,Portugal,48390,1684,313,2,1
2020-07-18,Qatar,106308,154,410,1,1
2020-07-18,Romania,36691,2009,889,21,1
2020-07-18,Russia,764215,12228,6214,122,1
2020-07-18,Rwanda,1539,5,54,1,1
2020-07-18,Saint Kitts and Nevis,17,0,0,0,1
2020-07-18,Saint Lucia,23,0,0,0,1
2020-07-18,Saint Vincent and the Grenadines,38,0,3,0,1
2020-07-18,San Marino,699,42,0,0,1
2020-07-18,Sao Tome and Principe,743,14,2,0,1
2020-07-18,Saudi Arabia,248416,2447,2565,40,1
2020-07-18,Senegal,8669,163,125,3,1
2020-07-18,Serbia,20498,461,389,9,1
2020-07-18,Seychelles,108,0,0,0,1
2020-07-18,Sierra Leone,1701,65,13,0,1
2020-07-18,Singapore,47655,27,202,0,1
2020-07-18,Slovakia,1976,28,11,0,1
2020-07-18,Slovenia,1940,111,24,0,1
2020-07-18,Somalia,3111,93,5,0,1
2020-07-18,South Africa,350879,4948,13285,144,1
2020-07-18,South Korea,13745,295,34,1,1
2020-07-18,South Sudan,2191,43,0,0,1
2020-07-18,Spain,260255,28420,0,0,1
2020-07-18,Sri Lanka,2703,11,6,0,1
2020-07-18,Sudan,10682,673,155,5,1
2020-07-18,Suriname,1001,20,58,1,1
2020-07-18,Sweden,77281,5619,0,0,1
2020-07-18,Switzerland,33492,1969,110,0,1
2020-07-18,Syria,496,25,0,0,1
2020-07-18,Taiwan*,451,7,0,0,1
2020-07-18,Tajikistan,6834,57,48,1,1
2020-07-18,Tanzania,509,21,0,0,1
2020-07-18,Thailand,3246,58,7,0,1
2020-07-18,Timor-Leste,24,0,0,0,1
2020-07-18,Togo,774,15,8,0,1
2020-07-18,Trinidad and Tobago,137,8,1,0,1
2020-07-18,Tunisia,1348,50,12,0,1
2020-07-18,Turkey,218717,5475,918,17,1
2020-07-18,US,3711413,140119,63698,853,1
2020-07-18,Uganda,1062,0,6,0,1
2020-07-18,Ukraine,59333,1496,867,23,1
2020-07-18,United Arab Emirates,56711,338,289,1,1
2020-07-18,United Kingdom,295632,45358,829,40,1
2020-07-18,Uruguay,1044,33,7,1,1
2020-07-18,Uzbekistan,16186,83,579,4,1
2020-07-18,Venezuela,11483,110,292,3,1
2020-07-18,Vietnam,382,0,0,0,1
2020-07-18,West Bank and Gaza,8204,59,440,6,1
2020-07-18,Western Sahara,10,1,0,0,1
2020-07-18,Yemen,1581,443,5,3,1
2020-07-18,Zambia,2980,120,170,11,1
2020-07-18,Zimbabwe,1478,25,58,1,1
2020-07-19,Afghanistan,35475,1181,174,17,1
2020-07-19,Albania,4090,112,82,1,1
2020-07-19,Algeria,23084,1078,535,10,1
2020-07-19,Andorra,880,52,0,0,1
2020-07-19,Angola,705,29,18,0,1
2020-07-19,Antigua and Barbuda,76,3,0,0,1
2020-07-19,Argentina,126755,2260,4231,40,1
2020-07-19,Armenia,34877,641,415,10,1
2020-07-19,Australia,12069,123,267,1,1
2020-07-19,Austria,19655,711,82,0,1
2020-07-19,Azerbaijan,27521,354,388,5,1
2020-07-19,Bahamas,153,11,15,0,1
2020-07-19,Bahrain,36422,126,418,2,1
2020-07-19,Bangladesh,204525,2618,2459,37,1
2020-07-19,Barbados,105,7,1,0,1
2020-07-19,Belarus,66095,499,142,4,1
2020-07-19,Belgium,63706,9800,0,0,1
2020-07-19,Belize,40,2,0,0,1
2020-07-19,Benin,1602,31,0,0,1
2020-07-19,Bhutan,89,0,2,0,1
2020-07-19,Bolivia,59582,2151,1444,45,1
2020-07-19,Bosnia and Herzegovina,8340,249,179,3,1
2020-07-19,Botswana,522,1,0,0,1
2020-07-19,Brazil,2098389,79488,23529,716,1
2020-07-19,Brunei,141,3,0,0,1
2020-07-19,Bulgaria,8733,300,95,1,1
2020-07-19,Burkina Faso,1052,53,5,0,1
2020-07-19,Burma,341,6,1,0,1
2020-07-19,Burundi,310,1,0,0,1
2020-07-19,Cabo Verde,2045,21,31,0,1
2020-07-19,Cambodia,171,0,0,0,1
2020-07-19,Cameroon,16157,373,0,0,1
2020-07-19,Canada,112155,8895,293,4,1
2020-07-19,Central African Republic,4485,55,0,0,1
2020-07-19,Chad,889,75,0,0,1
2020-07-19,Chile,330930,8503,2084,58,1
2020-07-19,China,85503,4646,85,0,1
2020-07-19,Colombia,197278,6736,6578,220,1
2020-07-19,Comoros,334,7,6,0,1
2020-07-19,Congo (Brazzaville),2633,49,0,0,1
2020-07-19,Congo (Kinshasa),8403,194,79,1,1
2020-07-19,Costa Rica,11114,62,563,8,1
2020-07-19,Cote d'Ivoire,14119,92,207,1,1
2020-07-19,Croatia,4345,120,92,0,1
2020-07-19,Cuba,2446,87,1,0,1
2020-07-19,Cyprus,1038,19,1,0,1
2020-07-19,Czechia,13945,359,90,1,1
2020-07-19,Denmark,13364,611,3,0,1
2020-07-19,Djibouti,5011,56,8,0,1
2020-07-19,Dominica,18,0,0,0,1
2020-07-19,Dominican Republic,52855,981,1336,10,1
2020-07-19,Ecuador,74013,5313,631,31,1
2020-07-19,Egypt,87775,4302,603,51,1
2020-07-19,El Salvador,11846,335,338,11,1
2020-07-19,Equatorial Guinea,3071,51,0,0,1
2020-07-19,Eritrea,251,0,0,0,1
2020-07-19,Estonia,2021,69,0,0,1
2020-07-19,Eswatini,1793,21,64,0,1
2020-07-19,Ethiopia,9503,167,356,4,1
2020-07-19,Fiji,27,0,1,0,1
2020-07-19,Finland,7335,328,17,0,1
2020-07-19,France,211943,30155,0,0,1
2020-07-19,Gabon,6315,46,0,0,1
2020-07-19,Gambia,93,4,0,0,1
2020-07-19,Georgia,1028,15,10,0,1
2020-07-19,Germany,202735,9092,309,1,1
2020-07-19,Ghana,27667,148,607,3,1
2020-07-19,Greece,4007,194,24,0,1
2020-07-19,Greenland,13,0,0,0,1
2020-07-19,Grenada,23,0,0,0,1
2020-07-19,Guatemala,38677,1485,635,36,1
2020-07-19,Guinea,6544,39,53,0,1
2020-07-19,Guinea-Bissau,1949,26,0,0,1
2020-07-19,Guyana,336,19,9,0,1
2020-07-19,Haiti,7053,146,0,0,1
2020-07-19,Holy See,12,0,0,0,1
2020-07-19,Honduras,33835,900,1042,9,1
2020-07-19,Hungary,4333,596,18,0,1
2020-07-19,Iceland,1839,10,1,0,1
2020-07-19,India,1118206,27497,40425,681,1
2020-07-19,Indonesia,86521,4143,1639,127,1
2020-07-19,Iran,273788,14188,2182,209,1
2020-07-19,Iraq,92530,3781,2310,90,1
2020-07-19,Ireland,25760,1753,10,0,1
2020-07-19,Israel,50289,409,924,8,1
2020-07-19,Italy,244434,35045,218,3,1
2020-07-19,Jamaica,790,10,16,0,1
2020-07-19,Japan,25446,986,500,0,1
2020-07-19,Jordan,1218,11,4,0,1
2020-07-19,Kazakhstan,71838,375,3135,0,1
2020-07-19,Kenya,13353,234,603,9,1
2020-07-19,Kosovo,5735,135,118,5,1
2020-07-19,Kuwait,59204,408,300,1,1
2020-07-19,Kyrgyzstan,27143,1037,2537,137,1
2020-07-19,Laos,19,0,0,0,1
2020-07-19,Latvia,1192,31,3,0,1
2020-07-19,Lebanon,2859,40,84,0,1
2020-07-19,Lesotho,359,6,0,0,1
2020-07-19,Liberia,1091,70,3,0,1
2020-07-19,Libya,1866,48,75,0,1
2020-07-19,Liechtenstein,86,1,0,0,1
2020-07-19,Lithuania,1932,80,17,0,1
2020-07-19,Luxembourg,5605,111,122,0,1
2020-07-19,Madagascar,7049,59,200,4,1
2020-07-19,Malawi,2907,59,97,4,1
2020-07-19,Malaysia,8779,123,15,1,1
2020-07-19,Maldives,2966,15,36,0,1
2020-07-19,Mali,2475,121,3,0,1
2020-07-19,Malta,677,9,2,0,1
2020-07-19,Mauritania,5873,155,60,2,1
2020-07-19,Mauritius,343,10,0,0,1
2020-07-19,Mexico,344224,39184,5311,296,1
2020-07-19,Moldova,20980,684,186,4,1
2020-07-19,Monaco,109,4,0,0,1
2020-07-19,Mongolia,287,0,0,0,1
2020-07-19,Montenegro,2188,32,116,2,1
2020-07-19,Morocco,17236,273,221,4,1
2020-07-19,Mozambique,1491,10,56,0,1
2020-07-19,Namibia,1247,3,44,1,1
2020-07-19,Nepal,17658,40,156,0,1
2020-07-19,Netherlands,51945,6155,146,0,1
2020-07-19,New Zealand,1554,22,1,0,1
2020-07-19,Nicaragua,3147,99,0,0,1
2020-07-19,Niger,1104,69,0,0,1
2020-07-19,Nigeria,36663,789,556,11,1
2020-07-19,North Macedonia,9153,422,127,8,1
2020-07-19,Norway,9028,255,0,0,1
2020-07-19,Oman,66661,318,1157,10,1
2020-07-19,Pakistan,265083,5599,1587,31,1
2020-07-19,Panama,53468,1096,1207,25,1
2020-07-19,Papua New Guinea,16,0,0,0,1
2020-07-19,Paraguay,3721,31,92,2,1
2020-07-19,Peru,353590,13187,4090,189,1
2020-07-19,Philippines,67456,1831,2152,58,1
2020-07-19,Poland,40104,1624,358,6,1
2020-07-19,Portugal,48636,1689,246,5,1
2020-07-19,Qatar,106648,157,340,3,1
2020-07-19,Romania,37458,2026,767,17,1
2020-07-19,Russia,770311,12323,6096,95,1
2020-07-19,Rwanda,1582,5,43,0,1
2020-07-19,Saint Kitts and Nevis,17,0,0,0,1
2020-07-19,Saint Lucia,23,0,0,0,1
2020-07-19,Saint Vincent and the Grenadines,44,0,6,0,1
2020-07-19,San Marino,699,42,0,0,1
2020-07-19,Sao Tome and Principe,746,14,3,0,1
2020-07-19,Saudi Arabia,250920,2486,2504,39,1
2020-07-19,Senegal,8810,167,141,4,1
2020-07-19,Serbia,20894,472,396,11,1
2020-07-19,Seychelles,108,0,0,0,1
2020-07-19,Sierra Leone,1711,65,10,0,1
2020-07-19,Singapore,47912,27,257,0,1
2020-07-19,Slovakia,1979,28,3,0,1
2020-07-19,Slovenia,1946,112,6,1,1
2020-07-19,Somalia,3119,93,8,0,1
2020-07-19,South Africa,364328,5033,13449,85,1
2020-07-19,South Korea,13771,296,26,1,1
2020-07-19,South Sudan,2200,43,9,0,1
2020-07-19,Spain,260255,28420,0,0,1
2020-07-19,Sri Lanka,2724,11,21,0,1
2020-07-19,Sudan,10992,693,310,20,1
2020-07-19,Suriname,1029,21,28,1,1
2020-07-19,Sweden,77281,5619,0,0,1
2020-07-19,Switzerland,33591,1969,99,0,1
2020-07-19,Syria,496,25,0,0,1
2020-07-19,Taiwan*,451,7,0,0,1
2020-07-19,Tajikistan,6878,57,44,0,1
2020-07-19,Tanzania,509,21,0,0,1
2020-07-19,Thailand,3250,58,4,0,1
2020-07-19,Timor-Leste,24,0,0,0,1
2020-07-19,Togo,778,15,4,0,1
2020-07-19,Trinidad and Tobago,137,8,0,0,1
2020-07-19,Tunisia,1374,50,26,0,1
2020-07-19,Turkey,219641,5491,924,16,1
2020-07-19,US,3773260,140534,61847,415,1
2020-07-19,Uganda,1065,0,3,0,1
2020-07-19,Ukraine,60077,1504,744,8,1
2020-07-19,United Arab Emirates,56922,339,211,1,1
2020-07-19,United Kingdom,296358,45385,726,27,1
2020-07-19,Uruguay,1054,33,10,0,1
2020-07-19,Uzbekistan,16752,87,566,4,1
2020-07-19,Venezuela,11891,112,408,2,1
2020-07-19,Vietnam,383,0,1,0,1
2020-07-19,West Bank and Gaza,8549,62,345,3,1
2020-07-19,Western Sahara,10,1,0,0,1
2020-07-19,Yemen,1606,445,25,2,1
2020-07-19,Zambia,2980,120,0,0,1
2020-07-19,Zimbabwe,1611,25,133,0,1
2020-07-20,Afghanistan,35526,1185,51,4,1
2020-07-20,Albania,4171,113,81,1,1
2020-07-20,Algeria,23691,1087,607,9,1
2020-07-20,Andorra,884,52,4,0,1
2020-07-20,Angola,749,29,44,0,1
2020-07-20,Antigua and Barbuda,76,3,0,0,1
2020-07-20,Argentina,130774,2373,4019,113,1
2020-07-20,Armenia,34981,650,104,9,1
2020-07-20,Australia,12428,126,359,3,1
2020-07-20,Austria,19743,711,88,0,1
2020-07-20,Azerbaijan,27890,363,369,9,1
2020-07-20,Bahamas,174,11,21,0,1
2020-07-20,Bahrain,36936,128,514,2,1
2020-07-20,Bangladesh,207453,2668,2928,50,1
2020-07-20,Barbados,106,7,1,0,1
2020-07-20,Belarus,66213,503,118,4,1
2020-07-20,Belgium,64094,9805,388,5,1
2020-07-20,Belize,40,2,0,0,1
2020-07-20,Benin,1602,31,0,0,1
2020-07-20,Bhutan,90,0,1,0,1
2020-07-20,Bolivia,60991,2218,1409,67,1
2020-07-20,Bosnia and Herzegovina,8479,255,139,6,1
2020-07-20,Botswana,522,1,0,0,1
2020-07-20,Brazil,2118646,80120,20257,632,1
2020-07-20,Brunei,141,3,0,0,1
2020-07-20,Bulgaria,8929,308,196,8,1
2020-07-20,Burkina Faso,1065,53,13,0,1
2020-07-20,Burma,341,6,0,0,1
2020-07-20,Burundi,322,1,12,0,1
2020-07-20,Cabo Verde,2071,21,26,0,1
2020-07-20,Cambodia,171,0,0,0,1
2020-07-20,Cameroon,16157,373,0,0,1
2020-07-20,Canada,112925,8901,770,6,1
2020-07-20,Central African Republic,4548,55,63,0,1
2020-07-20,Chad,889,75,0,0,1
2020-07-20,Chile,333029,8633,2099,130,1
2020-07-20,China,85622,4646,119,0,1
2020-07-20,Colombia,204005,6929,6727,193,1
2020-07-20,Comoros,334,7,0,0,1
2020-07-20,Congo (Brazzaville),2851,50,218,1,1
2020-07-20,Congo (Kinshasa),8443,194,40,0,1
2020-07-20,Costa Rica,11534,66,420,4,1
2020-07-20,Cote d'Ivoire,14312,92,193,0,1
2020-07-20,Croatia,4370,122,25,2,1
2020-07-20,Cuba,2446,87,0,0,1
2020-07-20,Cyprus,1038,19,0,0,1
2020-07-20,Czechia,14098,359,153,0,1
2020-07-20,Denmark,13453,611,89,0,1
2020-07-20,Djibouti,5020,56,9,0,1
2020-07-20,Dominica,18,0,0,0,1
2020-07-20,Dominican Republic,53956,993,1101,12,1
2020-07-20,Ecuador,74620,5318,607,5,1
2020-07-20,Egypt,88402,4352,627,50,1
2020-07-20,El Salvador,12207,344,361,9,1
2020-07-20,Equatorial Guinea,3071,51,0,0,1
2020-07-20,Eritrea,251,0,0,0,1
2020-07-20,Estonia,2021,69,0,0,1
2020-07-20,Eswatini,1826,23,33,2,1
2020-07-20,Ethiopia,10207,170,704,3,1
2020-07-20,Fiji,27,0,0,0,1
2020-07-20,Finland,7340,328,5,0,1
2020-07-20,France,214023,30180,2080,25,1
2020-07-20,Gabon,6433,46,118,0,1
2020-07-20,Gambia,112,4,19,0,1
2020-07-20,Georgia,1039,16,11,1,1
2020-07-20,Germany,203325,9094,590,2,1
2020-07-20,Ghana,28430,153,763,5,1
2020-07-20,Greece,4012,195,5,1,1
2020-07-20,Greenland,13,0,0,0,1
2020-07-20,Grenada,23,0,0,0,1
2020-07-20,Guatemala,39039,1502,362,17,1
2020-07-20,Guinea,6590,40,46,1,1
2020-07-20,Guinea-Bissau,1949,26,0,0,1
2020-07-20,Guyana,337,19,1,0,1
2020-07-20,Haiti,7053,146,0,0,1
2020-07-20,Holy See,12,0,0,0,1
2020-07-20,Honduras,34611,935,776,35,1
2020-07-20,Hungary,4339,596,6,0,1
2020-07-20,Iceland,1839,10,0,0,1
2020-07-20,India,1155338,28082,37132,585,1
2020-07-20,Indonesia,88214,4239,1693,96,1
2020-07-20,Iran,276202,14405,2414,217,1
2020-07-20,Iraq,94693,3869,2163,88,1
2020-07-20,Ireland,25766,1753,6,0,1
2020-07-20,Israel,52003,415,1714,6,1
2020-07-20,Italy,244624,35058,190,13,1
2020-07-20,Jamaica,809,10,19,0,1
2020-07-20,Japan,25706,988,260,2,1
2020-07-20,Jordan,1223,11,5,0,1
2020-07-20,Kazakhstan,73468,585,1630,210,1
2020-07-20,Kenya,13771,238,418,4,1
2020-07-20,Kosovo,5877,139,142,4,1
2020-07-20,Kuwait,59763,408,559,0,1
2020-07-20,Kyrgyzstan,27143,1037,0,0,1
2020-07-20,Laos,19,0,0,0,1
2020-07-20,Latvia,1192,31,0,0,1
2020-07-20,Lebanon,2905,41,46,1,1
2020-07-20,Lesotho,359,6,0,0,1
2020-07-20,Liberia,1107,70,16,0,1
2020-07-20,Libya,1980,49,114,1,1
2020-07-20,Liechtenstein,86,1,0,0,1
2020-07-20,Lithuania,1947,80,15,0,1
2020-07-20,Luxembourg,5639,111,34,0,1
2020-07-20,Madagascar,7153,62,104,3,1
2020-07-20,Malawi,2992,62,85,3,1
2020-07-20,Malaysia,8800,123,21,0,1
2020-07-20,Maldives,2999,15,33,0,1
2020-07-20,Mali,2475,121,0,0,1
2020-07-20,Malta,677,9,0,0,1
2020-07-20,Mauritania,5923,155,50,0,1
2020-07-20,Mauritius,343,10,0,0,1
2020-07-20,Mexico,349396,39485,5172,301,1
2020-07-20,Moldova,21115,695,135,11,1
2020-07-20,Monaco,109,4,0,0,1
2020-07-20,Mongolia,287,0,0,0,1
2020-07-20,Montenegro,2188,32,0,0,1
2020-07-20,Morocco,17562,276,326,3,1
2020-07-20,Mozambique,1507,11,16,1,1
2020-07-20,Namibia,1344,4,97,1,1
2020-07-20,Nepal,17844,40,186,0,1
2020-07-20,Netherlands,52132,6155,187,0,1
2020-07-20,New Zealand,1555,22,1,0,1
2020-07-20,Nicaragua,3147,99,0,0,1
2020-07-20,Niger,1105,69,1,0,1
2020-07-20,Nigeria,37225,801,562,12,1
2020-07-20,North Macedonia,9249,432,96,10,1
2020-07-20,Norway,9034,255,6,0,1
2020-07-20,Oman,68400,326,1739,8,1
2020-07-20,Pakistan,266096,5639,1013,40,1
2020-07-20,Panama,54426,1127,958,31,1
2020-07-20,Papua New Guinea,19,1,3,1,1
2020-07-20,Paraguay,3748,33,27,2,1
2020-07-20,Peru,357681,13384,4091,197,1
2020-07-20,Philippines,68898,1835,1442,4,1
2020-07-20,Poland,40383,1627,279,3,1
2020-07-20,Portugal,48771,1691,135,2,1
2020-07-20,Qatar,107037,159,389,2,1
2020-07-20,Romania,38139,2038,681,12,1
2020-07-20,Russia,776212,12408,5901,85,1
2020-07-20,Rwanda,1629,5,47,0,1
2020-07-20,Saint Kitts and Nevis,17,0,0,0,1
2020-07-20,Saint Lucia,23,0,0,0,1
2020-07-20,Saint Vincent and the Grenadines,50,0,6,0,1
2020-07-20,San Marino,699,42,0,0,1
2020-07-20,Sao Tome and Principe,746,14,0,0,1
2020-07-20,Saudi Arabia,253349,2523,2429,37,1
2020-07-20,Senegal,8948,170,138,3,1
2020-07-20,Serbia,21253,482,359,10,1
2020-07-20,Seychelles,108,0,0,0,1
2020-07-20,Sierra Leone,1711,66,0,1,1
2020-07-20,Singapore,48035,27,123,0,1
2020-07-20,Slovakia,1980,28,1,0,1
2020-07-20,Slovenia,1953,113,7,1,1
2020-07-20,Somalia,3130,93,11,0,1
2020-07-20,South Africa,373628,5173,9300,140,1
2020-07-20,South Korea,13816,296,45,0,1
2020-07-20,South Sudan,2211,45,11,2,1
2020-07-20,Spain,264836,28422,4581,2,1
2020-07-20,Sri Lanka,2730,11,6,0,1
2020-07-20,Sudan,10992,693,0,0,1
2020-07-20,Suriname,1079,21,50,0,1
2020-07-20,Sweden,78048,5639,767,20,1
2020-07-20,Switzerland,33634,1971,43,2,1
2020-07-20,Syria,522,29,26,4,1
2020-07-20,Taiwan*,451,7,0,0,1
2020-07-20,Tajikistan,6921,57,43,0,1
2020-07-20,Tanzania,509,21,0,0,1
2020-07-20,Thailand,3250,58,0,0,1
2020-07-20,Timor-Leste,24,0,0,0,1
2020-07-20,Togo,783,15,5,0,1
2020-07-20,Trinidad and Tobago,137,8,0,0,1
2020-07-20,Tunisia,1381,50,7,0,1
2020-07-20,Turkey,220572,5508,931,17,1
2020-07-20,US,3834677,141025,61417,491,1
2020-07-20,Uganda,1069,0,4,0,1
2020-07-20,Ukraine,60767,1517,690,13,1
2020-07-20,United Arab Emirates,57193,340,271,1,1
2020-07-20,United Kingdom,296944,45397,586,12,1
2020-07-20,Uruguay,1064,33,10,0,1
2020-07-20,Uzbekistan,17149,90,397,3,1
2020-07-20,Venezuela,12334,116,443,4,1
2020-07-20,Vietnam,384,0,1,0,1
2020-07-20,West Bank and Gaza,8916,63,367,1,1
2020-07-20,Western Sahara,10,1,0,0,1
2020-07-20,Yemen,1619,447,13,2,1
2020-07-20,Zambia,3326,128,346,8,1
2020-07-20,Zimbabwe,1713,26,102,1,1
2020-07-21,Afghanistan,35615,1186,89,1,1
2020-07-21,Albania,4290,117,119,4,1
2020-07-21,Algeria,24278,1100,587,13,1
2020-07-21,Andorra,884,52,0,0,1
2020-07-21,Angola,779,30,30,1,1
2020-07-21,Antigua and Barbuda,76,3,0,0,1
2020-07-21,Argentina,136118,2490,5344,117,1
2020-07-21,Armenia,35254,662,273,12,1
2020-07-21,Australia,12894,128,466,2,1
2020-07-21,Austria,19827,710,84,-1,1
2020-07-21,Azerbaijan,28242,376,352,13,1
2020-07-21,Bahamas,194,11,20,0,1
2020-07-21,Bahrain,37316,129,380,1,1
2020-07-21,Bangladesh,210510,2709,3057,41,1
2020-07-21,Barbados,106,7,0,0,1
2020-07-21,Belarus,66348,507,135,4,1
2020-07-21,Belgium,64258,9805,164,0,1
2020-07-21,Belize,42,2,2,0,1
2020-07-21,Benin,1602,31,0,0,1
2020-07-21,Bhutan,92,0,2,0,1
2020-07-21,Bolivia,62357,2273,1366,55,1
2020-07-21,Bosnia and Herzegovina,8787,264,308,9,1
2020-07-21,Botswana,522,1,0,0,1
2020-07-21,Brazil,2159654,81487,41008,1367,1
2020-07-21,Brunei,141,3,0,0,1
2020-07-21,Bulgaria,9254,313,325,5,1
2020-07-21,Burkina Faso,1065,53,0,0,1
2020-07-21,Burma,341,6,0,0,1
2020-07-21,Burundi,328,1,6,0,1
2020-07-21,Cabo Verde,2107,21,36,0,1
2020-07-21,Cambodia,197,0,26,0,1
2020-07-21,Cameroon,16522,382,365,9,1
2020-07-21,Canada,113460,8907,535,6,1
2020-07-21,Central African Republic,4561,55,13,0,1
2020-07-21,Chad,889,75,0,0,1
2020-07-21,Chile,334683,8677,1654,44,1
2020-07-21,China,85708,4648,86,2,1
2020-07-21,Colombia,211038,7166,7033,237,1
